,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022
0,A06,-73.0,-79.0,-78.21292,-69.200806,-69.83088,-65.435356,-65.0,-64.0,-68.0,-81.09316000000001,-89.33328,-200,-85.4200525,-87.175896,-65.0,-74.211,-84.0548,-81.745555,-72.27769,-88.77794,-84.918735,-82.671165
1,A06,-71.99975,-79.50012,-78.21292,-69.200806,-64.0,-61.0,-66.500374,-68.14845,-69.00025,-81.09316000000001,-89.33328,-200,-87.0,-87.175896,-64.49988,-72.0,-84.0548,-81.745555,-72.27769,-88.77794,-84.918735,-82.671165
2,A06,-72.33344,-83.06824800000001,-75.0,-68.0,-63.499874,-61.500126,-66.66705,-61.499374,-69.33378,-81.09316000000001,-89.0,-200,-85.4200525,-87.175896,-68.95474999999999,-72.50012,-84.0548,-80.0,-70.0,-86.0,-84.918735,-82.671165
3,A06,-75.318735,-83.06824800000001,-73.99975,-66.499626,-63.33311,-61.66689,-65.74869,-62.33361,-77.05473,-88.0,-89.33328,-200,-89.0005,-87.175896,-65.66756,-74.211,-84.0548,-81.500374,-71.500374,-86.50012,-89.99975,-82.671165
4,A06,-74.003,-80.000496,-78.21292,-66.66656,-69.83088,-65.435356,-65.1973,-62.750935,-69.500626,-84.49912,-89.33328,-200,-85.4200525,-83.0,-67.503876,-74.00133,-84.0548,-81.745555,-72.27769,-88.77794,-84.918735,-87.9995
5,A06,-74.403595,-81.00212,-78.21292,-69.200806,-66.00449,-62.251186,-61.3752125,-68.14845,-69.8014,-83.33178,-89.33328,-200,-85.4200525,-83.0,-67.804,-74.50187,-84.0548,-81.745555,-72.27769,-88.77794,-84.918735,-82.671165
6,A06,-74.33602,-83.06824800000001,-78.33678,-66.75006,-67.40779,-62.802597,-64.99684,-63.001495,-70.00208,-81.09316000000001,-89.66656,-200,-85.4200525,-87.175896,-68.95474999999999,-75.00299,-84.0548,-81.66705,-72.00066,-86.666885,-84.918735,-82.671165
7,A06,-75.318735,-83.06824800000001,-77.25069,-66.8002,-66.6698,-62.835648,-66.7227,-63.001244,-77.05473,-82.99825,-89.33328,-200,-85.4200525,-87.175896,-67.334526,-74.211,-84.0548,-80.24781,-71.75006,-88.50337,-89.74906,-87.66605
8,A06,-75.318735,-80.801094,-78.80519,-67.00108,-69.83088,-65.435356,-66.88376,-63.432415,-70.001785,-81.795006,-89.33328,-200,-89.39661,-87.175896,-66.85507,-74.66763,-84.0548,-80.1981,-71.399,-88.77794,-89.7994,-86.74794
9,A06,-73.71257,-81.16926,-78.21292,-69.200806,-66.42971,-62.715496,-61.3752125,-68.14845,-69.87547,-82.33162,-89.33328,-200,-89.497635,-83.66722,-67.12553,-75.29056,-84.0548,-81.745555,-72.27769,-88.77794,-84.918735,-86.5979
10,A06,-73.244446,-83.06824800000001,-79.67496,-66.13822,-66.87989,-62.373096,-61.3752125,-68.14845,-69.889465,-81.09316000000001,-89.33328,-200,-85.4200525,-85.25318,-68.95474999999999,-76.01047,-84.0548,-81.745555,-72.33678,-88.77794,-84.918735,-82.671165
11,A06,-75.318735,-83.06824800000001,-79.721695,-65.49034,-67.230484,-62.218807,-67.57102,-63.503983,-77.05473,-81.13367,-89.33328,-200,-85.4200525,-87.175896,-67.56089,-74.211,-84.0548,-79.9975,-72.86349,-87.1988,-84.918735,-82.671165
12,A06,-75.318735,-81.288704,-79.6307,-65.21051,-69.83088,-65.435356,-67.81737,-63.334984,-69.799255,-80.23418,-89.33328,-200,-85.4200525,-87.175896,-67.90968,-74.211,-84.0548,-79.85407,-73.13288,-86.32837,-89.49813,-86.33037
