,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022
0,A07,-75.2638,-81.161736,-74.0,-65.0,-64.0,-76.0,-55.0,-71.0,-82.133705,-80.0,-88.95349250000001,-200,-83.570567,-88.0488,-68.0,-71.8023,-82.0,-85.0,-70.0,-88.609823,-81.465162,-81.00571
1,A07,-75.2638,-74.0,-76.500626,-65.0,-68.257558,-71.33140750000001,-55.500126,-70.49988,-82.133705,-79.49988,-88.95349250000001,-200,-85.0,-88.0488,-67.49988,-71.8023,-82.50012,-81.2563225,-68.499626,-88.609823,-79.0,-79.0
2,A07,-72.0,-73.49988,-80.583512,-69.80786,-68.257558,-72.49912,-55.362565000000004,-70.666725,-76.0,-80.000336,-88.95349250000001,-200,-83.570567,-84.0,-67.666725,-79.0,-81.68757249999999,-81.2563225,-70.83323,-88.609823,-77.499626,-77.499626
3,A07,-69.499374,-73.666725,-80.583512,-69.80786,-66.0005,-72.66622,-55.362565000000004,-71.73635,-80.001,-80.79074,-88.95349250000001,-200,-81.99925,-87.50088,-74.45554,-73.49863,-84.334946,-81.2563225,-70.83323,-88.609823,-81.465162,-81.00571
4,A07,-75.2638,-81.161736,-77.33444,-65.0,-65.666725,-72.24894,-54.99967,-74.25631,-82.133705,-80.79074,-88.95349250000001,-200,-83.570567,-88.0488,-74.45554,-71.8023,-85.252815,-82.499374,-70.33461,-87.99925,-81.465162,-81.00571
5,A07,-75.2638,-75.00237,-77.75156,-66.502625,-68.257558,-71.33140750000001,-55.250187,-73.4025,-82.133705,-78.998505,-88.95349250000001,-200,-81.33228,-88.0488,-70.505,-71.8023,-84.199104,-80.99834,-71.00212,-86.665054,-81.465162,-77.66656
6,A07,-72.00166,-75.2025,-78.00199,-67.80599,-68.257558,-71.33140750000001,-55.6012,-73.335106,-79.66705,-78.19641,-88.95349250000001,-200,-80.74819,-86.33295,-72.40969,-74.333115,-81.68757249999999,-81.2563225,-70.83323,-86.74894,-81.465162,-78.25094
7,A07,-71.24993,-75.33602,-80.583512,-69.80786,-65.499756,-71.998405,-55.362565000000004,-71.73635,-81.002625,-76.82409,-88.95349250000001,-200,-79.79571,-86.249565,-74.45554,-73.99925,-83.32862,-81.2563225,-70.83323,-88.609823,-79.001,-81.00571
8,A07,-69.9962,-81.161736,-77.16451,-69.80786,-64.99831,-71.66381,-55.667973,-72.568,-82.133705,-80.79074,-88.95349250000001,-200,-83.570567,-88.0488,-74.45554,-76.60719,-83.13759,-80.748314,-71.40289,-88.609823,-81.465162,-81.00571
9,A07,-75.2638,-81.161736,-76.7095,-68.17333,-64.663734,-71.13702,-55.859497,-72.11811,-82.133705,-77.13695,-88.95349250000001,-200,-83.570567,-88.0488,-71.67138,-71.8023,-82.99415,-80.798805,-71.83772,-88.609823,-79.00075,-78.6018
10,A07,-69.15969,-75.43149,-76.24177,-68.14841,-68.257558,-71.33140750000001,-55.75112,-71.99247,-80.6009,-77.497955,-88.95349250000001,-200,-79.32762,-86.1995,-70.99971,-76.50553,-81.68757249999999,-80.66506,-72.14862,-88.2035,-79.201195,-79.67304
11,A07,-70.57457,-75.1249,-80.583512,-69.80786,-64.5683,-71.33140750000001,-55.362565000000004,-71.73635,-80.50029,-76.88017,-88.95349250000001,-200,-78.84917,-87.84039,-71.37802,-76.57663,-81.68757249999999,-81.2563225,-70.83323,-88.609823,-80.17209,-79.57627
12,A07,-70.12385,-74.773766,-80.583512,-69.80786,-63.99228,-70.48929,-55.362565000000004,-71.73635,-81.72241,-80.79074,-88.95349250000001,-200,-78.489914,-87.86334,-74.45554,-75.747375,-82.65771,-81.2563225,-72.255974,-87.66714,-81.465162,-81.00571
13,A07,-75.2638,-81.161736,-75.8775,-68.76015,-64.105515,-70.097206,-55.554356,-71.283295,-82.133705,-80.79074,-89.24028,-200,-83.570567,-88.0488,-71.33554,-71.8023,-82.38816,-81.71971,-72.22721,-87.283646,-81.465162,-81.00571
14,A07,-75.2638,-74.59387,-75.88992,-68.89947,-68.257558,-71.33140750000001,-55.498135,-70.70213,-82.133705,-76.48665,-88.95349250000001,-200,-83.570567,-88.0488,-73.73558,-71.8023,-81.68757249999999,-83.14205,-72.102745,-87.75224,-80.866264,-79.88188
15,A07,-69.772835,-75.0014,-75.80761,-69.80786,-63.993393,-71.33140750000001,-55.54455,-71.73635,-82.38787,-76.441635,-88.95349250000001,-200,-78.54723,-87.502304,-73.11259,-75.43866,-81.68757249999999,-81.2563225,-70.83323,-88.609823,-81.38749,-79.78279
16,A07,-69.491615,-75.086365,-80.583512,-69.80786,-63.43905,-69.58025,-55.362565000000004,-71.73635,-82.344284,-76.40406,-88.95349250000001,-200,-78.79599,-87.55823,-74.45554,-74.988495,-82.53725,-81.2563225,-70.83323,-88.609823,-81.465162,-81.00571
17,A07,-75.2638,-81.161736,-75.65382,-68.50398,-63.06137,-69.3416,-55.41314,-70.642395,-82.133705,-80.79074,-88.95349250000001,-200,-83.570567,-88.0488,-74.45554,-74.71208,-82.32137,-82.45189,-71.90826,-87.33062,-81.465162,-81.00571
